name,MEe,Ered,a_n,a_n_std,mobN,mobN_std,eesd,bulk
Bolsig,1.022,1.8908646700092149,,,3.528e+24,,Equal,True
Bolsig,1.122,2.080083823051906,,,3.3679999999999993e+24,,Equal,True
Bolsig,1.204,2.2343243451539005,,,3.2539999999999994e+24,,Equal,True
Bolsig,1.303,2.4182784385125697,,,3.1339999999999993e+24,,Equal,True
Bolsig,1.424,2.640170583610871,,,3.0069999999999996e+24,,Equal,True
Bolsig,1.519,2.811459106294324,,,2.920999999999999e+24,,Equal,True
Bolsig,1.693,3.11973538026506,,,2.7859999999999993e+24,,Equal,True
Bolsig,1.779,3.268565844397571,,,2.729e+24,,Equal,True
Bolsig,2.026,3.6864090916301344,,,2.591e+24,,Equal,True
Bolsig,2.096,3.799992201645056,,,2.558e+24,,Equal,True
Bolsig,2.449,4.356014319938478,,,2.4219999999999995e+24,,Equal,True
Bolsig,2.49,4.417821582916486,,,2.4089999999999997e+24,,Equal,True
Bolsig,2.994,5.13610199779714,,,2.285e+24,,Equal,True
Bolsig,3.003,5.1472477101336525,,,2.2839999999999998e+24,,Equal,True
Bolsig,3.638,5.97116547978856,,,2.193e+24,,Equal,True
Bolsig,3.725,6.082201995573401,,,2.1839999999999996e+24,,Equal,True
Bolsig,4.381,6.941999438934585,,,2.1389999999999997e+24,,Equal,True
Bolsig,4.554,7.1869828689469815,,,2.133e+24,,Equal,True
Bolsig,5.094,8.070678391561584,,,2.1229999999999999e+24,,Equal,True
Bolsig,5.307,8.492437902609927,,,2.1239999999999996e+24,,Equal,True
Bolsig,5.672,9.38286588366764,,,2.1309999999999998e+24,,Equal,True
Bolsig,5.881,10.035017871171403,,,2.138e+24,,Equal,True
Bolsig,6.106,10.90839802053613,,,2.1479999999999996e+24,,Equal,True
Bolsig,6.301,11.85779452609026,,,2.159e+24,,Equal,True
Bolsig,6.44,12.681961870686328,,,2.1679999999999995e+24,,Equal,True
Bolsig,6.627,14.01166324047242,,,2.1819999999999993e+24,,Equal,True
Bolsig,6.716,14.74388416949579,,,2.189e+24,,Equal,True
Bolsig,6.909,16.55676410418786,,,2.2079999999999997e+24,,Equal,True
Bolsig,6.966,17.141048255788846,,,2.2139999999999998e+24,,Equal,True
Bolsig,7.178,19.564161148971525,,,2.2399999999999996e+24,,Equal,True
Bolsig,7.208,19.927960090406064,,,2.2439999999999997e+24,,Equal,True
Bolsig,7.455,23.117826590650804,,,2.2799999999999997e+24,,Equal,True
Bolsig,7.459,23.167987595548656,,,2.2809999999999997e+24,,Equal,True
Bolsig,7.727,26.934801494604915,,,2.327e+24,,Equal,True
Bolsig,7.754,27.31698549229627,,,2.3319999999999998e+24,,Equal,True
Bolsig,8.023,31.31405041382018,,,2.384e+24,,Equal,True
Bolsig,8.087,32.278886315727725,,,2.3969999999999997e+24,,Equal,True
Bolsig,8.355,36.40530833374367,,,2.4529999999999997e+24,,Equal,True
Bolsig,8.467,38.14207472041565,,,2.4769999999999997e+24,,Equal,True
Bolsig,8.734,42.32433867098893,,,2.5359999999999994e+24,,Equal,True
Bolsig,8.908,45.07026202043782,,,2.575e+24,,Equal,True
Bolsig,9.17,49.205726470284745,,,2.634e+24,,Equal,True
Bolsig,9.22,50.0,,,2.6459999999999993e+24,,Equal,True
Bolsig,9.427,53.25689631412845,,,2.692e+24,,Equal,True
Bolsig,9.679,57.20593855676915,,,2.7489999999999995e+24,,Equal,True
Bolsig,10.05,62.93056392100993,,,2.8309999999999993e+24,,Equal,True
Bolsig,10.28,66.50688122930399,,,2.8829999999999994e+24,,Equal,True
Bolsig,10.79,74.36137194434488,,,2.995e+24,,Equal,True
Bolsig,10.99,77.32003638851856,,,3.0369999999999997e+24,,Equal,True
Bolsig,11.71,87.86849017253273,,,3.1879999999999995e+24,,Equal,True
Bolsig,11.85,89.89127014555693,,,3.2159999999999996e+24,,Equal,True
Bolsig,12.56,100.0,,,3.3559999999999996e+24,,Equal,True
Bolsig,12.84,103.8290629035074,,,3.4089999999999997e+24,,Equal,True
Bolsig,12.89,104.50642324815794,,,3.4189999999999994e+24,,Equal,True
Bolsig,14.16,121.49781043741264,,,3.644999999999999e+24,,Equal,True
Bolsig,14.26,122.68873952713484,,,3.661e+24,,Equal,True
Bolsig,15.74,141.25177651552298,,,3.8919999999999996e+24,,Equal,True
Bolsig,16.05,144.97411789939844,,,3.936e+24,,Equal,True
Bolsig,17.7,164.21748093204675,,,4.146999999999999e+24,,Equal,True
Bolsig,18.33,171.3074479509204,,,4.218e+24,,Equal,True
Bolsig,20.15,190.9171106297806,,,4.3939999999999994e+24,,Equal,True
Bolsig,21.02,200.0,,,4.465e+24,,Equal,True
Bolsig,21.26,202.42400608239237,,,4.4839999999999993e+24,,Equal,True
Bolsig,23.21,221.9577533667476,,,4.6129999999999996e+24,,Equal,True
Bolsig,24.99,239.19262547290936,,,4.7009999999999995e+24,,Equal,True
Bolsig,27.01,258.0452014861433,,,4.7759999999999996e+24,,Equal,True
Bolsig,29.75,282.63995554626183,,,4.841e+24,,Equal,True
Bolsig,31.75,300.0000000000001,,,4.870999999999999e+24,,Equal,True
Bolsig,35.78,333.9791279653829,,,4.89e+24,,Equal,True
Bolsig,43.36,394.6436295637637,,,4.843999999999999e+24,,Equal,True
Bolsig,52.89,466.32732801016255,,,4.7189999999999993e+24,,Equal,True
Bolsig,57.58,500.0,,,4.648999999999999e+24,,Equal,True
Bolsig,64.92,551.031767798907,,,4.5379999999999995e+24,,Equal,True
Bolsig,80.22,651.1220571593268,,,4.319999999999999e+24,,Equal,True
Bolsig,99.96,769.392906352565,,,4.087e+24,,Equal,True
Bolsig,125.9,909.146661269986,,,3.851999999999999e+24,,Equal,True
Bolsig,160.7,1074.2855111788708,,,3.624e+24,,Equal,True
Bolsig,208.7,1269.4204452301478,,,3.4129999999999993e+24,,Equal,True
Bolsig,277.1,1500.0000000000005,,,3.225e+24,,Equal,True
Bolsig,0.03878,0.0001,,,2.492e+25,,One Takes All,True
Bolsig,0.03878,0.0001,,,2.492e+25,,One Takes All,True
Bolsig,0.03878,0.0001162587012942,,,2.492e+25,,One Takes All,True
Bolsig,0.03878,0.0001181641595293,,,2.492e+25,,One Takes All,True
Bolsig,0.03878,0.0001351608562663,,,2.492e+25,,One Takes All,True
Bolsig,0.03878,0.0001396276859727,,,2.492e+25,,One Takes All,True
Bolsig,0.03878,0.0001571362561534,,,2.492e+25,,One Takes All,True
Bolsig,0.03878,0.0001649898816,,,2.492e+25,,One Takes All,True
Bolsig,0.03878,0.0001826845706664,,,2.492e+25,,One Takes All,True
Bolsig,0.03878,0.0001949589069011,,,2.492e+25,,One Takes All,True
Bolsig,0.03878,0.0002123867093218,,,2.492e+25,,One Takes All,True
Bolsig,0.03878,0.0002303715537673,,,2.492e+25,,One Takes All,True
Bolsig,0.03878,0.0002469180299792,,,2.492e+25,,One Takes All,True
Bolsig,0.03878,0.0002722166103039,,,2.492e+25,,One Takes All,True
Bolsig,0.03878,0.0002870636949153,,,2.492e+25,,One Takes All,True
Bolsig,0.03878,0.0003216624696649,,,2.492e+25,,One Takes All,True
Bolsig,0.03878,0.0003337365235959,,,2.492e+25,,One Takes All,True
Bolsig,0.03878,0.0003800897538009,,,2.492e+25,,One Takes All,True
Bolsig,0.03878,0.0003879977480772,,,2.492e+25,,One Takes All,True
Bolsig,0.03878,0.000449129863036,,,2.492e+25,,One Takes All,True
Bolsig,0.03878,0.0004510811429657,,,2.492e+25,,One Takes All,True
Bolsig,0.03878,0.0005244210785953,,,2.492e+25,,One Takes All,True
Bolsig,0.03878,0.0005307105278519,,,2.492e+25,,One Takes All,True
Bolsig,0.03878,0.0006096851352884,,,2.492e+25,,One Takes All,True
Bolsig,0.03879,0.00062710963477,,,2.492e+25,,One Takes All,True
Bolsig,0.03879,0.0007088120202705,,,2.492e+25,,One Takes All,True
Bolsig,0.03879,0.0007410188292536,,,2.492e+25,,One Takes All,True
Bolsig,0.03879,0.0008240556493843,,,2.492e+25,,One Takes All,True
Bolsig,0.03879,0.0008756186715417,,,2.492e+25,,One Takes All,True
Bolsig,0.03879,0.0009580363959163,,,2.491e+25,,One Takes All,True
Bolsig,0.0388,0.0010346674439094,,,2.491e+25,,One Takes All,True
Bolsig,0.0388,0.0011138006718189,,,2.491e+25,,One Takes All,True
Bolsig,0.0388,0.0012226060890194,,,2.491e+25,,One Takes All,True
Bolsig,0.03881,0.0012948901960636,,,2.491e+25,,One Takes All,True
Bolsig,0.03881,0.0014446822094445,,,2.4899999999999997e+25,,One Takes All,True
Bolsig,0.03881,0.0015054225251305,,,2.4899999999999997e+25,,One Takes All,True
Bolsig,0.03882,0.0017070965906603,,,2.4889999999999995e+25,,One Takes All,True
Bolsig,0.03883,0.0017501846767083,,,2.4889999999999995e+25,,One Takes All,True
Bolsig,0.03884,0.002017176338708,,,2.4879999999999994e+25,,One Takes All,True
Bolsig,0.03884,0.0020347419753926,,,2.4879999999999994e+25,,One Takes All,True
Bolsig,0.03887,0.002365564595281,,,2.487e+25,,One Takes All,True
Bolsig,0.03887,0.0023835794668593,,,2.487e+25,,One Takes All,True
Bolsig,0.0389,0.002750174676751,,,2.485e+25,,One Takes All,True
Bolsig,0.0389,0.0028165366437286,,,2.4839999999999998e+25,,One Takes All,True
Bolsig,0.03894,0.0031973173625149,,,2.4819999999999995e+25,,One Takes All,True
Bolsig,0.03895,0.0033281368528982,,,2.4809999999999994e+25,,One Takes All,True
Bolsig,0.03899,0.0037171596419164,,,2.479e+25,,One Takes All,True
Bolsig,0.03902,0.0039326649402139,,,2.477e+25,,One Takes All,True
Bolsig,0.03907,0.0043215215247272,,,2.4739999999999997e+25,,One Takes All,True
Bolsig,0.03911,0.0046470004737094,,,2.471e+25,,One Takes All,True
Bolsig,0.03916,0.0050241448008006,,,2.4679999999999994e+25,,One Takes All,True
Bolsig,0.03924,0.0054910890530839,,,2.463e+25,,One Takes All,True
Bolsig,0.0393,0.0058410054965549,,,2.459999999999999e+25,,One Takes All,True
Bolsig,0.03941,0.006488499228585,,,2.4529999999999996e+25,,One Takes All,True
Bolsig,0.03947,0.0067906771328223,,,2.449e+25,,One Takes All,True
Bolsig,0.03965,0.0076670805795261,,,2.4379999999999998e+25,,One Takes All,True
Bolsig,0.0397,0.0078947530437069,,,2.4359999999999995e+25,,One Takes All,True
Bolsig,0.03997,0.0090597413272355,,,2.42e+25,,One Takes All,True
Bolsig,0.04,0.0091783373590044,,,2.4179999999999997e+25,,One Takes All,True
Bolsig,0.0404,0.0106706158139863,,,2.397e+25,,One Takes All,True
Bolsig,0.04041,0.0107053671948614,,,2.396e+25,,One Takes All,True
Bolsig,0.04091,0.0124055193654426,,,2.3699999999999995e+25,,One Takes All,True
Bolsig,0.04099,0.0126499071703393,,,2.366e+25,,One Takes All,True
Bolsig,0.04157,0.014422495703074,,,2.338e+25,,One Takes All,True
Bolsig,0.04175,0.0149476564890751,,,2.3289999999999997e+25,,One Takes All,True
Bolsig,0.04241,0.0167674061986173,,,2.2989999999999997e+25,,One Takes All,True
Bolsig,0.04275,0.0176627726596507,,,2.2839999999999994e+25,,One Takes All,True
Bolsig,0.04346,0.0194935686872492,,,2.253e+25,,One Takes All,True
Bolsig,0.04403,0.020871066862857,,,2.2299999999999993e+25,,One Takes All,True
Bolsig,0.04479,0.0226629697917045,,,2.2e+25,,One Takes All,True
Bolsig,0.04566,0.0246621207433047,,,2.1669999999999996e+25,,One Takes All,True
Bolsig,0.04642,0.0263476743545508,,,2.14e+25,,One Takes All,True
Bolsig,0.04771,0.0291417876984407,,,2.096e+25,,One Takes All,True
Bolsig,0.04842,0.030631464025847,,,2.073e+25,,One Takes All,True
Bolsig,0.05026,0.0344351485056914,,,2.017e+25,,One Takes All,True
Bolsig,0.05084,0.0356117422638746,,,1.9999999999999998e+25,,One Takes All,True
Bolsig,0.05339,0.0406900038144356,,,1.9309999999999998e+25,,One Takes All,True
Bolsig,0.05375,0.041401749064247,,,1.9219999999999999e+25,,One Takes All,True
Bolsig,0.05719,0.0480810010197903,,,1.8389999999999996e+25,,One Takes All,True
Bolsig,0.05722,0.0481331357752106,,,1.8389999999999996e+25,,One Takes All,True
Bolsig,0.06131,0.0559589585444727,,,1.7519999999999998e+25,,One Takes All,True
Bolsig,0.06176,0.0568145107483358,,,1.7439999999999996e+25,,One Takes All,True
Bolsig,0.06612,0.0650571584616089,,,1.6639999999999997e+25,,One Takes All,True
Bolsig,0.06722,0.0671343891164862,,,1.6459999999999997e+25,,One Takes All,True
Bolsig,0.07175,0.0756346075264287,,,1.5749999999999997e+25,,One Takes All,True
Bolsig,0.07372,0.0793287866546627,,,1.547e+25,,One Takes All,True
Bolsig,0.07831,0.0879318124392523,,,1.4869999999999998e+25,,One Takes All,True
Bolsig,0.08141,0.0937381940153173,,,1.4499999999999997e+25,,One Takes All,True
Bolsig,0.08595,0.1022283831663975,,,1.4e+25,,One Takes All,True
Bolsig,0.09052,0.1107649491161959,,,1.3549999999999998e+25,,One Takes All,True
Bolsig,0.09485,0.1188493906233948,,,1.316e+25,,One Takes All,True
Bolsig,0.1013,0.1308844711762707,,,1.264e+25,,One Takes All,True
Bolsig,0.1052,0.1381727580349254,,,1.235e+25,,One Takes All,True
Bolsig,0.1141,0.1546585353198812,,,1.177e+25,,One Takes All,True
Bolsig,0.1173,0.160637854033893,,,1.1569999999999997e+25,,One Takes All,True
Bolsig,0.1292,0.1827509584011484,,,1.0939999999999997e+25,,One Takes All,True
Bolsig,0.1314,0.1867554828868063,,,1.0829999999999998e+25,,One Takes All,True
Bolsig,0.1471,0.2159461340265582,,,1.015e+25,,One Takes All,True
Bolsig,0.1478,0.2171194990000637,,,1.013e+25,,One Takes All,True
Bolsig,0.1668,0.2524203097941228,,,9.453e+24,,One Takes All,True
Bolsig,0.1683,0.2551709343086173,,,9.405999999999999e+24,,One Takes All,True
Bolsig,0.1889,0.2934605739696471,,,8.815e+24,,One Takes All,True
Bolsig,0.1932,0.3015205898889802,,,8.703999999999999e+24,,One Takes All,True
Bolsig,0.2145,0.3411734521078537,,,8.210999999999999e+24,,One Takes All,True
Bolsig,0.2225,0.3562892708502668,,,8.042999999999999e+24,,One Takes All,True
Bolsig,0.2441,0.3966438245814555,,,7.639999999999999e+24,,One Takes All,True
Bolsig,0.257,0.4210062223934854,,,7.422999999999999e+24,,One Takes All,True
Bolsig,0.2783,0.4611329592223649,,,7.103e+24,,One Takes All,True
Bolsig,0.2975,0.4974784642575492,,,6.843999999999999e+24,,One Takes All,True
Bolsig,0.3179,0.5361071896318065,,,6.597999999999999e+24,,One Takes All,True
Bolsig,0.3451,0.5878412461294763,,,6.305999999999999e+24,,One Takes All,True
Bolsig,0.3637,0.6232712562112048,,,6.126e+24,,One Takes All,True
Bolsig,0.401,0.6946176678557828,,,5.805999999999999e+24,,One Takes All,True
Bolsig,0.4166,0.7246070680116948,,,5.685e+24,,One Takes All,True
Bolsig,0.4666,0.8207891291641924,,,5.342e+24,,One Takes All,True
Bolsig,0.4779,0.8424187667569616,,,5.273e+24,,One Takes All,True
Bolsig,0.5439,0.969878575985181,,,4.913999999999998e+24,,One Takes All,True
Bolsig,0.5488,0.9793851176909392,,,4.89e+24,,One Takes All,True
Bolsig,0.6311,1.1386204184969484,,,4.5349999999999994e+24,,One Takes All,True
Bolsig,0.6349,1.1460488677681648,,,4.5209999999999996e+24,,One Takes All,True
Bolsig,0.7268,1.3237453112160558,,,4.207e+24,,One Takes All,True
Bolsig,0.7425,1.3542190123939437,,,4.159e+24,,One Takes All,True
Bolsig,0.8383,1.5389691072637206,,,3.9029999999999993e+24,,One Takes All,True
Bolsig,0.8702,1.6002015141820354,,,3.828999999999999e+24,,One Takes All,True
Bolsig,0.9688,1.7891854974249872,,,3.624e+24,,One Takes All,True
Bolsig,1.022,1.8908646700092149,,,3.528e+24,,One Takes All,True
Bolsig,1.122,2.080083823051906,,,3.3679999999999993e+24,,One Takes All,True
Bolsig,1.204,2.2343243451539005,,,3.2539999999999994e+24,,One Takes All,True
Bolsig,1.303,2.4182784385125697,,,3.1339999999999993e+24,,One Takes All,True
Bolsig,1.424,2.640170583610871,,,3.0069999999999996e+24,,One Takes All,True
Bolsig,1.519,2.811459106294324,,,2.920999999999999e+24,,One Takes All,True
Bolsig,1.693,3.11973538026506,,,2.7859999999999993e+24,,One Takes All,True
Bolsig,1.779,3.268565844397571,,,2.729e+24,,One Takes All,True
Bolsig,2.026,3.6864090916301344,,,2.591e+24,,One Takes All,True
Bolsig,2.096,3.799992201645056,,,2.558e+24,,One Takes All,True
Bolsig,2.449,4.356014319938478,,,2.4219999999999995e+24,,One Takes All,True
Bolsig,2.49,4.417821582916486,,,2.4089999999999997e+24,,One Takes All,True
Bolsig,2.994,5.13610199779714,,,2.285e+24,,One Takes All,True
Bolsig,3.003,5.1472477101336525,,,2.2839999999999998e+24,,One Takes All,True
Bolsig,3.638,5.97116547978856,,,2.193e+24,,One Takes All,True
Bolsig,3.725,6.082201995573401,,,2.1839999999999996e+24,,One Takes All,True
Bolsig,4.381,6.941999438934585,,,2.1389999999999997e+24,,One Takes All,True
Bolsig,4.554,7.1869828689469815,,,2.133e+24,,One Takes All,True
Bolsig,5.094,8.070678391561584,,,2.1229999999999999e+24,,One Takes All,True
Bolsig,5.307,8.492437902609927,,,2.1239999999999996e+24,,One Takes All,True
Bolsig,5.672,9.38286588366764,,,2.1309999999999998e+24,,One Takes All,True
Bolsig,5.881,10.035017871171403,,,2.138e+24,,One Takes All,True
Bolsig,6.107,10.90839802053613,,,2.1479999999999996e+24,,One Takes All,True
Bolsig,6.301,11.85779452609026,,,2.159e+24,,One Takes All,True
Bolsig,6.441,12.681961870686328,,,2.1679999999999995e+24,,One Takes All,True
Bolsig,6.627,14.01166324047242,,,2.1819999999999993e+24,,One Takes All,True
Bolsig,6.717,14.74388416949579,,,2.1899999999999998e+24,,One Takes All,True
Bolsig,6.91,16.55676410418786,,,2.2089999999999997e+24,,One Takes All,True
Bolsig,6.967,17.141048255788846,,,2.2149999999999998e+24,,One Takes All,True
Bolsig,7.18,19.564161148971525,,,2.2419999999999996e+24,,One Takes All,True
Bolsig,7.211,19.927960090406064,,,2.246e+24,,One Takes All,True
Bolsig,7.458,23.117826590650804,,,2.2839999999999998e+24,,One Takes All,True
Bolsig,7.461,23.167987595548656,,,2.2839999999999998e+24,,One Takes All,True
Bolsig,7.729,26.934801494604915,,,2.3329999999999996e+24,,One Takes All,True
Bolsig,7.755,27.31698549229627,,,2.3379999999999997e+24,,One Takes All,True
Bolsig,8.022,31.31405041382018,,,2.3939999999999997e+24,,One Takes All,True
Bolsig,8.084,32.278886315727725,,,2.4069999999999994e+24,,One Takes All,True
Bolsig,8.346,36.40530833374367,,,2.468e+24,,One Takes All,True
Bolsig,8.454,38.14207472041565,,,2.493e+24,,One Takes All,True
Bolsig,8.709,42.32433867098893,,,2.5559999999999994e+24,,One Takes All,True
Bolsig,8.874,45.07026202043782,,,2.597999999999999e+24,,One Takes All,True
Bolsig,9.121,49.205726470284745,,,2.661e+24,,One Takes All,True
Bolsig,9.167,50.0,,,2.674e+24,,One Takes All,True
Bolsig,9.36,53.25689631412845,,,2.723e+24,,One Takes All,True
Bolsig,9.591,57.20593855676915,,,2.784e+24,,One Takes All,True
Bolsig,9.925,62.93056392100993,,,2.8719999999999997e+24,,One Takes All,True
Bolsig,10.13,66.50688122930399,,,2.9269999999999993e+24,,One Takes All,True
Bolsig,10.59,74.36137194434488,,,3.0469999999999994e+24,,One Takes All,True
Bolsig,10.77,77.32003638851856,,,3.091e+24,,One Takes All,True
Bolsig,11.4,87.86849017253273,,,3.249e+24,,One Takes All,True
Bolsig,11.52,89.89127014555693,,,3.2779999999999994e+24,,One Takes All,True
Bolsig,12.14,100.0,,,3.4229999999999995e+24,,One Takes All,True
Bolsig,12.38,103.8290629035074,,,3.4759999999999997e+24,,One Takes All,True
Bolsig,12.43,104.50642324815794,,,3.486e+24,,One Takes All,True
Bolsig,13.54,121.49781043741264,,,3.711999999999999e+24,,One Takes All,True
Bolsig,13.62,122.68873952713484,,,3.7279999999999996e+24,,One Takes All,True
Bolsig,14.92,141.25177651552298,,,3.947e+24,,One Takes All,True
Bolsig,15.19,144.97411789939844,,,3.9879999999999997e+24,,One Takes All,True
Bolsig,16.67,164.21748093204675,,,4.176e+24,,One Takes All,True
Bolsig,17.25,171.3074479509204,,,4.2359999999999995e+24,,One Takes All,True
Bolsig,18.93,190.9171106297806,,,4.3759999999999995e+24,,One Takes All,True
Bolsig,19.76,200.0,,,4.429e+24,,One Takes All,True
Bolsig,19.98,202.42400608239237,,,4.441e+24,,One Takes All,True
Bolsig,21.88,221.9577533667476,,,4.522e+24,,One Takes All,True
Bolsig,23.68,239.19262547290936,,,4.5659999999999996e+24,,One Takes All,True
Bolsig,25.77,258.0452014861433,,,4.5899999999999996e+24,,One Takes All,True
Bolsig,28.7,282.63995554626183,,,4.585e+24,,One Takes All,True
Bolsig,30.9,300.0000000000001,,,4.5649999999999995e+24,,One Takes All,True
Bolsig,35.5,333.9791279653829,,,4.4969999999999996e+24,,One Takes All,True
Bolsig,44.57,394.6436295637637,,,4.33e+24,,One Takes All,True
Bolsig,56.52,466.32732801016255,,,4.122e+24,,One Takes All,True
Bolsig,62.53,500.0,,,4.0299999999999996e+24,,One Takes All,True
Bolsig,72.11,551.031767798907,,,3.900999999999999e+24,,One Takes All,True
Bolsig,92.44,651.1220571593268,,,3.6859999999999997e+24,,One Takes All,True
Bolsig,119.1,769.392906352565,,,3.486e+24,,One Takes All,True
Bolsig,154.3,909.146661269986,,,3.307e+24,,One Takes All,True
Bolsig,201.5,1074.2855111788708,,,3.152e+24,,One Takes All,True
Bolsig,265.8,1269.4204452301478,,,3.026e+24,,One Takes All,True
Bolsig,355.0,1500.0000000000005,,,2.9309999999999994e+24,,One Takes All,True
Davies et al 1962.,,17.34,2.77e-23,,,,,True
Davies et al 1962.,,19.87,4.8e-23,,,,,True
Davies et al 1962.,,23.12,7.9e-23,,,,,True
Davies et al 1962.,,26.01,1.05e-22,,,,,True
Davies et al 1962.,,28.54,1.39e-22,,,,,True
Davies et al 1962.,,35.8,2.26e-22,,,,,True
Davies et al 1962.,,42.6,2.67e-22,,,,,True
Davies et al 1962.,,57.1,4e-22,,,,,True
Davies et al 1962.,,71.2,5.9e-22,,,,,True
Davies et al 1962.,,85.3,7.4e-22,,,,,True
Davies et al 1962.,,99.3,9.6e-22,,,,,True
Davies et al 1962.,,113.8,1.21e-21,,,,,True
Davies et al 1962.,,127.9,1.48e-21,,,,,True
Davies et al 1962.,,142.0,1.67e-21,,,,,True
Davies et al 1962.,,156.1,1.84e-21,,,,,True
Davies et al 1962.,,170.1,1.92e-21,,,,,True
Davies et al 1962.,,184.2,2.23e-21,,,,,True
Davies et al 1962.,,198.3,2.28e-21,,,,,True
Davies et al 1962.,,226.5,2.92e-21,,,,,True
Davies et al 1962.,,254.7,3.4e-21,,,,,True
Davies et al 1962.,,282.8,3.7e-21,,,,,True
Chanin and Rork 1964.,,8.481,2.26e-24,,,,,True
Chanin and Rork 1964.,,11.31,8.42e-24,,,,,True
Chanin and Rork 1964.,,14.13,1.688e-23,,,,,True
Chanin and Rork 1964.,,19.79,4.551e-23,,,,,True
Chanin and Rork 1964.,,19.95,4.3e-23,,,,,True
Chanin and Rork 1964.,,27.97,1.41e-22,,,,,True
Chanin and Rork 1964.,,28.27,1.45e-22,,,,,True
Chanin and Rork 1964.,,42.4,3.194e-22,,,,,True
Chanin and Rork 1964.,,42.5,3.1e-22,,,,,True
Chanin and Rork 1964.,,56.1,5.1e-22,,,,,True
Chanin and Rork 1964.,,56.54,5.343e-22,,,,,True
Chanin and Rork 1964.,,84.81,9.668e-22,,,,,True
Chanin and Rork 1964.,,85.1,9.4e-22,,,,,True
Chanin and Rork 1964.,,140.9,1.75e-21,,,,,True
Chanin and Rork 1964.,,141.3,1.781e-21,,,,,True
Chanin and Rork 1964.,,197.9,2.592e-21,,,,,True
Chanin and Rork 1964.,,282.7,3.703e-21,,,,,True
Chanin and Rork 1964.,,288.2,3.7e-21,,,,,True
Chanin and Rork 1964.,,420.0,5e-21,,,,,True
Chanin and Rork 1964.,,424.0,5.173e-21,,,,,True
Chanin and Rork 1964.,,563.0,5.6e-21,,,,,True
Chanin and Rork 1964.,,565.4,5.88e-21,,,,,True
Chanin and Rork 1964.,,832.0,6.7e-21,,,,,True
Chanin and Rork 1964.,,848.1,6.869e-21,,,,,True
Davies et al 1962.,,16.96,2.742e-23,,,,,True
Davies et al 1962.,,17.34,2.77e-23,,,,,True
Davies et al 1962.,,19.79,4.806e-23,,,,,True
Davies et al 1962.,,19.87,4.8e-23,,,,,True
Davies et al 1962.,,22.62,7.915e-23,,,,,True
Davies et al 1962.,,23.12,7.9e-23,,,,,True
Davies et al 1962.,,25.42,1.046e-22,,,,,True
Davies et al 1962.,,26.01,1.05e-22,,,,,True
Davies et al 1962.,,28.27,1.385e-22,,,,,True
Davies et al 1962.,,28.54,1.39e-22,,,,,True
Davies et al 1962.,,35.34,2.262e-22,,,,,True
Davies et al 1962.,,35.8,2.26e-22,,,,,True
Davies et al 1962.,,42.4,2.686e-22,,,,,True
Davies et al 1962.,,42.6,2.67e-22,,,,,True
Davies et al 1962.,,56.54,3.958e-22,,,,,True
Davies et al 1962.,,57.1,4e-22,,,,,True
Davies et al 1962.,,70.67,5.937e-22,,,,,True
Davies et al 1962.,,71.2,5.9e-22,,,,,True
Davies et al 1962.,,84.81,7.35e-22,,,,,True
Davies et al 1962.,,85.3,7.4e-22,,,,,True
Davies et al 1962.,,98.94,9.611e-22,,,,,True
Davies et al 1962.,,113.1,1.216e-21,,,,,True
Davies et al 1962.,,113.8,1.21e-21,,,,,True
Davies et al 1962.,,127.2,1.47e-21,,,,,True
Davies et al 1962.,,127.9,1.48e-21,,,,,True
Davies et al 1962.,,141.3,1.64e-21,,,,,True
Davies et al 1962.,,142.0,1.67e-21,,,,,True
Davies et al 1962.,,155.5,1.837e-21,,,,,True
Davies et al 1962.,,156.1,1.84e-21,,,,,True
Davies et al 1962.,,169.6,1.922e-21,,,,,True
Davies et al 1962.,,170.1,1.92e-21,,,,,True
Davies et al 1962.,,183.7,2.233e-21,,,,,True
Davies et al 1962.,,184.2,2.23e-21,,,,,True
Davies et al 1962.,,196.2,2.57e-21,,,,,True
Davies et al 1962.,,197.9,2.29e-21,,,,,True
Davies et al 1962.,,198.3,2.28e-21,,,,,True
Davies et al 1962.,,226.2,2.912e-21,,,,,True
Davies et al 1962.,,226.5,2.92e-21,,,,,True
Davies et al 1962.,,254.4,3.392e-21,,,,,True
Davies et al 1962.,,254.7,3.4e-21,,,,,True
Davies et al 1962.,,282.7,3.675e-21,,,,,True
Davies et al 1962.,,282.8,3.7e-21,,,,,True
Lakshminarasimha et al 1975.,,13.91,3.38e-23,,,,,True
Lakshminarasimha et al 1975.,,27.57,1.15e-22,,,,,True
Lakshminarasimha et al 1975.,,55.82,3.44e-22,,,,,True
Lakshminarasimha et al 1975.,,85.46,9.26e-22,,,,,True
Lakshminarasimha et al 1975.,,114.2,1.31e-21,,,,,True
Lakshminarasimha et al 1975.,,141.7,1.56e-21,,,,,True
Lakshminarasimha et al 1975.,,170.8,1.78e-21,,,,,True
Lakshminarasimha et al 1975.,,203.0,2.04e-21,,,,,True
Lakshminarasimha et al 1975.,,228.2,2.21e-21,,,,,True
Lakshminarasimha et al 1975.,,258.0,2.56e-21,,,,,True
Lakshminarasimha et al 1975.,,283.2,2.7e-21,,,,,True
Lakshminarasimha et al 1975.,,427.8,3.12e-21,,,,,True
Lakshminarasimha et al 1975.,,565.7,3.74e-21,,,,,True
